relative_path,relative_path_length,repo_relative_path,repo_relative_path_length,byte_count,size_mb,above_75mb,above_100mb,path_within_140_chars,push_allowed,dense_table_partition,sha256
cal/c003/004/metrics/belief_evolution_summary.csv,49,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/belief_evolution_summary.csv,116,754,0.0007190704345703125,False,False,True,True,False,471abfa136ead62f9bcc2dae5c22e108c036e23bce3f24c4ada4806fc787d658
cal/c003/004/metrics/belief_snapshot_log.csv,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/belief_snapshot_log.csv,111,2017410,1.9239521026611328,False,False,True,True,False,21ed7f0303b934ddf474e2548d536dadc59063a5eb769de2042b71785367c7c8
cal/c003/004/metrics/episode_schedule.csv,41,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/episode_schedule.csv,108,152865,0.1457834243774414,False,False,True,True,False,2e4a705b4f133516a5d8a5df23e3ea09d27ee39026ad5f44ea3ee661c20fafaf
cal/c003/004/metrics/episode_summary.csv,40,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/episode_summary.csv,107,260182,0.24812889099121094,False,False,True,True,False,ffdcc31153353fbbe95719d778d23aa14ce5735ab76e882c41302f0b45a83f20
cal/c003/004/metrics/governor_rejection_log.csv,47,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/governor_rejection_log.csv,114,20005493,19.07872486114502,False,False,True,True,False,7f9981ee98a192229089c9044a7fcdc1eaf5fd364101b1eede7e586479ece452
cal/c003/004/metrics/governor_rejection_summary.csv,51,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/governor_rejection_summary.csv,118,2049,0.0019540786743164062,False,False,True,True,False,7af88f3b3c434e8815f028104e5ef51f4b46a1c0475966adda89fd0039037f0f
cal/c003/004/metrics/memory_ablation_summary.csv,48,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/memory_ablation_summary.csv,115,599,0.0005712509155273438,False,False,True,True,False,aacab717039028e426439b3298b6aac7369d93003aefac9d621edab0e48aa7bb
cal/c003/004/metrics/paired_episode_schedule.csv,48,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/paired_episode_schedule.csv,115,16440,0.01567840576171875,False,False,True,True,False,0294a81aad3ca59059a91606918214991e20f23780f51274a1fefae433ace6fa
cal/c003/004/metrics/paired_policy_comparison.csv,49,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/paired_policy_comparison.csv,116,215994,0.20598793029785156,False,False,True,True,False,55829bc00202d022659f91066f23a984abebb1fc28c3cc72583764ddd96305df
cal/c003/004/metrics/policy_set.csv,35,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/policy_set.csv,102,794,0.0007572174072265625,False,False,True,True,False,aaeccd576a0608be25abf52329f83869d482b47f1e7f9ad1a73326e0fc841707
cal/c003/004/metrics/policy_summary.csv,39,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/policy_summary.csv,106,9381,0.008946418762207031,False,False,True,True,False,81e5df3665e93b71af65f95794058921c9da74c0c576fbef4024311cdde51d70
cal/c003/004/metrics/prediction_alignment_summary.csv,53,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/prediction_alignment_summary.csv,120,945,0.0009012222290039062,False,False,True,True,False,c6de52aff3f3d40380182803a81ee1635db75ccb41dc1920b3d682cf186a27fc
cal/c003/004/metrics/primitive_execution_log.csv,48,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/primitive_execution_log.csv,115,2596115,2.4758481979370117,False,False,True,True,False,345284daa72f3f5e8805d11d20b3529fab3d9992d0a950142f8da760057cbd06
cal/c003/004/metrics/selector_choice_log.csv,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/selector_choice_log.csv,111,305687,0.29152584075927734,False,False,True,True,False,046cfb6cf65a65bfcd857d16dca827a8259bff4c20d3cfeb52291def35be48a5
cal/c003/004/metrics/source_audit_summary.csv,45,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/source_audit_summary.csv,112,1333,0.0012712478637695312,False,False,True,True,False,52be5afc21f0b790d3db03f9dd45437cab5df7e69964f362d142027f90bf07c8
cal/c003/004/metrics/static_map_prior_samples.csv,49,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/static_map_prior_samples.csv,116,6908,0.006587982177734375,False,False,True,True,False,f99b2674b0956214095a18f51a52e9c5842c9271e3f613ff3419c60448914955
cal/c003/004/metrics/termination_summary.csv,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/metrics/termination_summary.csv,111,892,0.000850677490234375,False,False,True,True,False,3586130147992755e62cfc7a88e1495a54f692cccd371fa76def686b4e423f1d
cal/c003/004/reports/full_loop_validation_report.md,51,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/reports/full_loop_validation_report.md,118,591,0.0005636215209960938,False,False,True,True,False,74d29c75b24e17fb8b38ce33781955c0d27b201003494878b8f85b26a6d9cb18
cal/c003/004/reports/l11_full_loop_move_on_check.md,51,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/reports/l11_full_loop_move_on_check.md,118,396,0.000377655029296875,False,False,True,True,False,2af44ae1ee7eca668d702dfd9d3302f80f85f206346516e7be4301d660c7654a
cal/c003/004/reports/memory_ablation_report.md,46,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/reports/memory_ablation_report.md,113,591,0.0005636215209960938,False,False,True,True,False,74d29c75b24e17fb8b38ce33781955c0d27b201003494878b8f85b26a6d9cb18
cal/c003/004/reports/prediction_alignment_report.md,51,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/reports/prediction_alignment_report.md,118,591,0.0005636215209960938,False,False,True,True,False,74d29c75b24e17fb8b38ce33781955c0d27b201003494878b8f85b26a6d9cb18
cal/c003/004/reports/source_audit.md,36,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/reports/source_audit.md,103,313,0.00029850006103515625,False,False,True,True,False,24f918787dc0d76f58aef7da515aaf15e11d7b6711a208eaa49e013e8df7d8a5
cal/c003/004/reports/v1_move_on_check.md,40,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c003/004/reports/v1_move_on_check.md,107,396,0.000377655029296875,False,False,True,True,False,2af44ae1ee7eca668d702dfd9d3302f80f85f206346516e7be4301d660c7654a
cal/c004/005/manifests/claim_boundary.json,42,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/manifests/claim_boundary.json,109,691,0.0006589889526367188,False,False,True,True,False,95ea0007a489c9713b03550bfc8d36cc4562ba88479e9599074aac31a07059cc
cal/c004/005/manifests/full_loop_validation_manifest.json,57,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/manifests/full_loop_validation_manifest.json,124,3716,0.003543853759765625,False,False,True,True,False,0bafc402ab714973d337cb69889978d36a206a56efc282c529181d5caa666843
cal/c004/005/manifests/policy_set.json,38,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/manifests/policy_set.json,105,2043,0.0019483566284179688,False,False,True,True,False,1b6b9a9f60bbbe4e35333d1694fd467390cda11c985237ab2295f5cc23d600e4
cal/c004/005/manifests/source_audit.json,40,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/manifests/source_audit.json,107,4921,0.004693031311035156,False,False,True,True,False,cee9ae4cc254d431ecc9b496b15836a0b03adbf35cc13aeab98231ba51ee6f65
cal/c004/005/manifests/static_map_prior.json,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/manifests/static_map_prior.json,111,1199,0.0011434555053710938,False,False,True,True,False,56e0821d95e18be87cdfceae99b23fbe3bf9866772d785c1cccb3b6d660eb3f2
cal/c004/005/metrics/belief_evolution_summary.csv,49,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/belief_evolution_summary.csv,116,754,0.0007190704345703125,False,False,True,True,False,471abfa136ead62f9bcc2dae5c22e108c036e23bce3f24c4ada4806fc787d658
cal/c004/005/metrics/belief_snapshot_log.csv,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/belief_snapshot_log.csv,111,2031450,1.9373416900634766,False,False,True,True,False,1392fd24521ef55cdd580667284fd65d5e6bade271273d4151cab9720d94ac06
cal/c004/005/metrics/episode_schedule.csv,41,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/episode_schedule.csv,108,152913,0.1458292007446289,False,False,True,True,False,e8b807c72ea8c970aa776786e56ce6c4d79efcfac66c8015c0c956f1444dee7c
cal/c004/005/metrics/episode_summary.csv,40,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/episode_summary.csv,107,256012,0.24415206909179688,False,False,True,True,False,3bf49fa61a6a8ff8d5707063f5b47e2134c0690e890de459cf5bd13a4be7928c
cal/c004/005/metrics/governor_rejection_log.csv,47,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/governor_rejection_log.csv,114,20648649,19.692086219787598,False,False,True,True,False,bfb0719617fd1730adaee1c57e6e95935a0f9273fab8c708b11a771d581e04bf
cal/c004/005/metrics/governor_rejection_summary.csv,51,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/governor_rejection_summary.csv,118,2049,0.0019540786743164062,False,False,True,True,False,e56c3b32887261e3cbd3143575dfdef34d91f11f4227b2a015bce5770bb991df
cal/c004/005/metrics/memory_ablation_summary.csv,48,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/memory_ablation_summary.csv,115,599,0.0005712509155273438,False,False,True,True,False,b9cb780997d748e0f00c9b93f0c4106cf4f54dc523dddbaef60eb479649bbff7
cal/c004/005/metrics/paired_episode_schedule.csv,48,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/paired_episode_schedule.csv,115,16448,0.01568603515625,False,False,True,True,False,6f47c3909b2f949ae6c39f02c252380692d4bff5498111560df4757604b9c032
cal/c004/005/metrics/paired_policy_comparison.csv,49,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/paired_policy_comparison.csv,116,213074,0.2032032012939453,False,False,True,True,False,ef2c9365f15c42df007b2746f1f3415897c6d34e32a575cf0c28cbae68a2d1ac
cal/c004/005/metrics/policy_set.csv,35,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/policy_set.csv,102,794,0.0007572174072265625,False,False,True,True,False,aaeccd576a0608be25abf52329f83869d482b47f1e7f9ad1a73326e0fc841707
cal/c004/005/metrics/policy_summary.csv,39,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/policy_summary.csv,106,9381,0.008946418762207031,False,False,True,True,False,812fa5157ae6913366cb7b6519e7ca0332a04a36a461c50145cee54ba9ea3c6b
cal/c004/005/metrics/prediction_alignment_summary.csv,53,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/prediction_alignment_summary.csv,120,951,0.0009069442749023438,False,False,True,True,False,0c7ca8cdfff70c509c0ff48a9d9f6b954d7194f2203cb237c123a81e0eba3d14
cal/c004/005/metrics/primitive_execution_log.csv,48,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/primitive_execution_log.csv,115,2598791,2.478400230407715,False,False,True,True,False,5f3b108435f45c1861ef7c2029c47af6045783fd15e5d44b8b11cc6163c3db51
cal/c004/005/metrics/selector_choice_log.csv,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/selector_choice_log.csv,111,309002,0.29468727111816406,False,False,True,True,False,bcc5f521d998249ceb66dfb53a38e17b5af14374248170d216896640e4ab9f9b
cal/c004/005/metrics/source_audit_summary.csv,45,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/source_audit_summary.csv,112,1333,0.0012712478637695312,False,False,True,True,False,52be5afc21f0b790d3db03f9dd45437cab5df7e69964f362d142027f90bf07c8
cal/c004/005/metrics/static_map_prior_samples.csv,49,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/static_map_prior_samples.csv,116,6906,0.0065860748291015625,False,False,True,True,False,0ec8082ca01540c298220fe9e6e1f9e39fa0f8349f0bc1dfcfdf8b7a30209fd7
cal/c004/005/metrics/termination_summary.csv,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/metrics/termination_summary.csv,111,892,0.000850677490234375,False,False,True,True,False,69e24e44b3dd9bde76c39ad0f294a71b82593718f3227833c6f54ecc3aafd343
cal/c004/005/reports/full_loop_validation_report.md,51,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/reports/full_loop_validation_report.md,118,591,0.0005636215209960938,False,False,True,True,False,3dbcb6a7246f7e555bf5f9f6d68cf1077f2ebb072b4d9bdaf316437718ee8901
cal/c004/005/reports/l11_full_loop_move_on_check.md,51,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/reports/l11_full_loop_move_on_check.md,118,396,0.000377655029296875,False,False,True,True,False,2af44ae1ee7eca668d702dfd9d3302f80f85f206346516e7be4301d660c7654a
cal/c004/005/reports/memory_ablation_report.md,46,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/reports/memory_ablation_report.md,113,591,0.0005636215209960938,False,False,True,True,False,3dbcb6a7246f7e555bf5f9f6d68cf1077f2ebb072b4d9bdaf316437718ee8901
cal/c004/005/reports/prediction_alignment_report.md,51,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/reports/prediction_alignment_report.md,118,591,0.0005636215209960938,False,False,True,True,False,3dbcb6a7246f7e555bf5f9f6d68cf1077f2ebb072b4d9bdaf316437718ee8901
cal/c004/005/reports/source_audit.md,36,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/reports/source_audit.md,103,313,0.00029850006103515625,False,False,True,True,False,24f918787dc0d76f58aef7da515aaf15e11d7b6711a208eaa49e013e8df7d8a5
cal/c004/005/reports/v1_move_on_check.md,40,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/cal/c004/005/reports/v1_move_on_check.md,107,396,0.000377655029296875,False,False,True,True,False,2af44ae1ee7eca668d702dfd9d3302f80f85f206346516e7be4301d660c7654a
manifests/frozen_governor_config.json,37,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/manifests/frozen_governor_config.json,104,3130,0.0029850006103515625,False,False,True,True,False,4b0fdaee2d89996106b93a1d6bd0f261c48be2f7673ecfd3c6217a53989a3c1e
manifests/governor_calibration_manifest.json,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/manifests/governor_calibration_manifest.json,111,2109,0.0020112991333007812,False,False,True,True,False,3cefa87158d8297956cc6754494a72a233c6f83a83a29c370d13efd1f495266e
manifests/source_audit.json,27,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/manifests/source_audit.json,94,4921,0.004693031311035156,False,False,True,True,False,cee9ae4cc254d431ecc9b496b15836a0b03adbf35cc13aeab98231ba51ee6f65
manifests/v410_validation_figures_manifest.json,47,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/manifests/v410_validation_figures_manifest.json,114,633,0.0006036758422851562,False,False,True,True,False,39976a275535571cd929fdc6b8ffe03b855648e17b8097ee91c19f409b4e1408
metrics/calibration_config_summary.csv,38,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/calibration_config_summary.csv,105,13678,0.013044357299804688,False,False,True,True,False,d873e5da969b3edf4b17364fec2fc2e0353d8b389df01291fc35d91d75809f5f
metrics/calibration_episode_schedule.csv,40,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/calibration_episode_schedule.csv,107,868409,0.8281793594360352,False,False,True,True,False,6c2d4f7c74c74b460ce46c97841d5ca127d1fe1524944f165f72166e8aa87cb4
metrics/calibration_policy_summary.csv,38,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/calibration_policy_summary.csv,105,2095,0.0019979476928710938,False,False,True,True,False,f5a8bdebfeea049f8eecc42d82462af7395d6a836f1d82c2b37512c956b9cb00
metrics/governor_config_grid.csv,32,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/governor_config_grid.csv,99,9007,0.008589744567871094,False,False,True,True,False,a2aa96ab7281070e33c1948a0f854965475529f8ff837bd81ee7927348f18fcb
metrics/governor_config_selection.csv,37,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/governor_config_selection.csv,104,1003,0.0009565353393554688,False,False,True,True,False,dc24b92d6f3a1b104c31b7d4ed320af3a62d89d302bcf1590faa0b4fec1e6d57
metrics/governor_score_component_summary.csv,44,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/governor_score_component_summary.csv,111,4591,0.004378318786621094,False,False,True,True,False,396c3ea405fc6d5f71ef447e8c22721df2a999646fa3b8821c2aeafc09a0dae5
metrics/memory_influence_summary.csv,36,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/memory_influence_summary.csv,103,2925,0.0027894973754882812,False,False,True,True,False,0896f2b42dfabbe2cd08dce31c580901a54e673de1b356ae655b7ee0151fcc0b
metrics/selector_rank_change_summary.csv,40,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/selector_rank_change_summary.csv,107,2775,0.0026464462280273438,False,False,True,True,False,02e259f61da3d7135f20bdadb5ac72f8c6e163c88fd856d71b147973b6383ac1
metrics/source_audit_summary.csv,32,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/source_audit_summary.csv,99,1333,0.0012712478637695312,False,False,True,True,False,52be5afc21f0b790d3db03f9dd45437cab5df7e69964f362d142027f90bf07c8
metrics/thesis_table_claim_boundaries.csv,41,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/thesis_table_claim_boundaries.csv,108,226,0.0002155303955078125,False,False,True,True,False,274399d37388269e1e50cdb467050f20efbc0fde0dd9776e0ce51fcc7b850cdb
metrics/thesis_table_outer_loop_heldout.csv,43,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/thesis_table_outer_loop_heldout.csv,110,9567,0.009123802185058594,False,False,True,True,False,630db071cb6f440ad087941a87657f24a32b75264461fa9809b13a3fabaabb57
metrics/thesis_table_post_w3_library.csv,40,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/thesis_table_post_w3_library.csv,107,53,5.054473876953125e-05,False,False,True,True,False,e9456a1c5fe942390954111d1ce839c64e29473f3484a33b900623a76b81a2c8
metrics/thesis_table_w01_w2_w3_summary.csv,42,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/metrics/thesis_table_w01_w2_w3_summary.csv,109,245,0.00023365020751953125,False,False,True,True,False,fec910de57945e8e3289e597d01f41e37714d0d73e4b1a5fa2033d423475a58b
reports/governor_calibration_report.md,38,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/reports/governor_calibration_report.md,105,401,0.00038242340087890625,False,False,True,True,False,dd347406f689bf8f257bf370e0868a6650e606f0d55ecf42e7466e5c8490ca89
reports/governor_sensitivity_report.md,38,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/reports/governor_sensitivity_report.md,105,401,0.00038242340087890625,False,False,True,True,False,dd347406f689bf8f257bf370e0868a6650e606f0d55ecf42e7466e5c8490ca89
reports/heldout_full_loop_report.md,35,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/reports/heldout_full_loop_report.md,102,426,0.0004062652587890625,False,False,True,True,False,4cce9e21e1b834a18fdbf15e8e2b6e56a97272f6c8f9d558b7c29e391e3b83c4
reports/source_audit.md,23,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/reports/source_audit.md,90,313,0.00029850006103515625,False,False,True,True,False,24f918787dc0d76f58aef7da515aaf15e11d7b6711a208eaa49e013e8df7d8a5
reports/v410_move_on_check.md,29,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/reports/v410_move_on_check.md,96,392,0.00037384033203125,False,False,True,True,False,5bbfaee3522085737ac9f770315227be11932308e57ae44e3eec71f894f9647b
reports/v410_validation_figures_report.md,41,03_Control/05_Results/lqr_contextual_v1_0/governor_calibration/001/reports/v410_validation_figures_report.md,108,217,0.00020694732666015625,False,False,True,True,False,b091da63839da403bf7478efa675f837a8006531d128e1252afb011e75c2da43
